mod_reg,mod_num,Depth_fct,cor_mn,cor_sd,bias_mn,bias_sd,per_bias_mn,per_bias_sd,rmse_mn,rmse_sd,mae_mn,mae_sd,mape_mn,mape_sd
EBS,0,<50,0.6381452301497399,0.12319660087394768,0.059547429768823046,1.242408933261547,-0.07148116553521605,0.2368460752132587,2.3211363482239222,0.4488510542219773,1.785927569986449,0.4273068609128233,0.33771306959071734,0.11521072999843805
EBS,0,50,0.6776529841271896,0.1477895172526856,0.24561787781716918,0.7239770056105689,-0.08648460477776128,0.25025928036621786,1.5688098472297516,0.22196959750423464,1.2435300771037814,0.1914710430761184,0.3448571772806908,0.14663124912747247
EBS,0,60,0.7135249622956348,0.1379053130522696,-7.392345251484508e-5,0.635234517774736,-0.14882110775184781,0.2561865328445422,1.3248099588214723,0.3212803947987269,1.076359207328427,0.2501821074493254,0.34584445795082064,0.1803765234944246
EBS,0,70,0.6796953428063782,0.19911002068769226,-0.16745059471245546,0.6116739250170559,-0.1988598164940064,0.2964684449647473,1.2458657306653311,0.33801829050974513,0.9836683108980294,0.2491222357513732,0.33365188564794274,0.2526132856063323
EBS,0,80,0.7122921856222822,0.21977297129072373,-0.34045783784607475,0.3053972575601281,-0.18298756664944826,0.19510945821375966,1.03046109214805,0.5105755375109194,0.7702661028148393,0.39812988282961465,0.26020745015774827,0.2235671137920981
EBS,0,90,0.6504119482289783,0.2670553689120686,-0.25266977984692707,0.6534549089748156,-0.13606639129888892,0.21277177757656945,1.141555441505528,0.4407790740481921,0.8848826441199124,0.3331837838646255,0.23924517402808887,0.18158263645837933
EBS,0,100,0.5397464202862315,0.16972603009544432,-0.005624536191421923,0.2416950683167458,-0.028631620630175398,0.07612038794839658,0.88121958863569,0.20771679780839347,0.6790377221451116,0.15976620538742037,0.14027273205944452,0.0724206869903371
EBS,0,125,0.6865623292675862,0.11688930819297365,-0.02230823605598032,0.23033055460093388,-0.013390118146730738,0.04174351867242808,0.6582171180703043,0.1375293808597245,0.49935641226003186,0.11994337147395776,0.08904716627571102,0.030471756948493373
EBS,0,150,0.3392430926203933,0.5757706792422812,-0.08902082316342862,0.272511317479168,-0.02060598077297953,0.043837939808684195,0.5708951601446745,0.078076024606007,0.45257018833549206,0.0633597419454881,0.07562289955614675,0.0185449195862907
EBS,0,200,0.3754657756091106,0.3719040116747037,-0.14224157817890387,0.3860970239745422,-0.030668412194874976,0.06179569403411482,0.6039790393229055,0.1496001275749697,0.5031578141172373,0.122250342997302,0.08143100623437864,0.02278451780457396
EBS,0,250,0.14843890404336704,0.2677167222123025,0.06397866250304443,0.1552844548663491,0.005014131209966583,0.025611342039655805,0.48825070988001806,0.17268976660998303,0.3975550544593458,0.14554653019086308,0.061011264397839465,0.023087108298383067
EBS,0,300,0.1495456350451798,0.171927829451764,0.3088008814708767,0.25211765852123924,0.04428371604131844,0.03754052945653613,0.4785310434130663,0.24758584641074222,0.38993472760636416,0.22696009708480785,0.05694795627665506,0.033397316726059674
EBS,0,350,0.06538324208515606,0.7829860893217094,0.25543306585885844,0.24657725842378822,0.03605665590348702,0.03569204576515712,0.36317564190659707,0.2274652301477595,0.30156753535900255,0.20684245621194478,0.04353515600507175,0.029255512357358245
